"Time","Dish washer (12 place setting)","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 190l/55l)","Halogen lamp 1 (0,5kW)","Microwave oven (Fonte, 1,35kW)","Site consumption ()","Total site light consumption ()","TV ()","Vertical freezer (Kitchen, 120l)","Washing machine ()"
"1998-01-31 09:30:00.0","0","0","25","0","0","48","0","0","18","0"
"1998-01-31 09:40:00.0","1","0","23","0","0","34","0","0","0","0"
"1998-01-31 09:50:00.0","0","0","21","0","0","29","0","0","0","0"
"1998-01-31 10:00:00.0","0","0","2","0","0","27","0","0","16","0"
"1998-01-31 10:10:00.0","0","0","0","0","0","28","0","0","18","0"
"1998-01-31 10:20:00.0","0","0","0","0","0","24","8","0","4","0"
"1998-01-31 10:30:00.0","0","0","12","0","0","26","4","0","0","0"
"1998-01-31 10:40:00.0","0","0","22","0","0","42","0","0","12","0"
"1998-01-31 10:50:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-01-31 11:00:00.0","0","0","21","0","0","34","0","0","6","0"
"1998-01-31 11:10:00.0","0","0","1","0","0","10","0","0","0","0"
"1998-01-31 11:20:00.0","0","0","0","0","0","19","0","0","10","0"
"1998-01-31 11:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-01-31 11:40:00.0","0","0","0","0","0","18","0","0","9","0"
"1998-01-31 11:50:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-01-31 12:00:00.0","0","0","22","0","0","37","0","0","7","0"
"1998-01-31 12:10:00.0","0","0","23","0","0","47","0","0","18","0"
"1998-01-31 12:20:00.0","0","0","14","0","0","33","0","0","13","0"
"1998-01-31 12:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-01-31 12:40:00.0","0","0","0","0","0","14","0","0","5","0"
"1998-01-31 12:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-01-31 13:00:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-01-31 13:10:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-01-31 13:20:00.0","0","0","15","0","0","27","0","0","2","0"
"1998-01-31 13:30:00.0","0","0","25","0","0","48","0","0","18","0"
"1998-01-31 13:40:00.0","0","0","21","0","0","44","0","0","18","0"
"1998-01-31 13:50:00.0","0","0","6","0","0","16","0","0","1","0"
"1998-01-31 14:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-01-31 14:10:00.0","0","0","0","0","0","24","0","0","15","0"
"1998-01-31 14:20:00.0","0","0","0","0","0","25","0","0","18","0"
"1998-01-31 14:30:00.0","0","0","0","0","0","14","0","0","4","0"
"1998-01-31 14:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-01-31 14:50:00.0","0","0","17","0","0","37","0","0","13","0"
"1998-01-31 15:00:00.0","0","0","25","0","0","48","0","0","17","0"
"1998-01-31 15:10:00.0","14","0","21","0","18","69","0","0","7","0"
"1998-01-31 15:20:00.0","47","0","2","0","0","67","0","8","0","0"
"1998-01-31 15:30:00.0","461","0","0","0","0","490","0","9","10","0"
"1998-01-31 15:40:00.0","368","0","0","0","0","408","0","9","17","0"
"1998-01-31 15:50:00.0","194","0","0","0","0","221","0","8","9","0"
"1998-01-31 16:00:00.0","28","0","0","0","0","50","0","9","0","0"
"1998-01-31 16:10:00.0","371","0","24","0","0","419","0","8","8","0"
"1998-01-31 16:20:00.0","348","0","23","0","0","410","0","8","18","0"
"1998-01-31 16:30:00.0","104","0","17","0","0","150","0","9","11","0"
"1998-01-31 16:40:00.0","12","0","0","0","0","30","2","7","0","0"
"1998-01-31 16:50:00.0","0","0","0","0","0","16","0","0","4","0"
"1998-01-31 17:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-01-31 17:10:00.0","0","0","0","0","0","24","0","0","15","0"
"1998-01-31 17:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-01-31 17:30:00.0","0","0","16","0","0","26","0","0","1","0"
"1998-01-31 17:40:00.0","0","0","24","0","0","56","8","0","19","0"
"1998-01-31 17:50:00.0","0","0","22","0","0","54","10","0","16","0"
"1998-01-31 18:00:00.0","0","0","8","0","0","33","17","0","0","0"
"1998-01-31 18:10:00.0","0","0","0","0","0","33","22","0","0","0"
"1998-01-31 18:20:00.0","0","0","0","0","18","73","20","10","16","0"
"1998-01-31 18:30:00.0","0","0","0","0","0","38","1","10","18","0"
"1998-01-31 18:40:00.0","0","0","0","0","0","23","2","10","3","0"
"1998-01-31 18:50:00.0","0","0","0","0","0","21","1","9","0","0"
"1998-01-31 19:00:00.0","0","0","23","0","0","66","20","3","13","0"
"1998-01-31 19:10:00.0","0","0","24","0","0","70","14","9","18","0"
"1998-01-31 19:20:00.0","0","0","21","0","0","57","13","9","6","0"
"1998-01-31 19:30:00.0","0","0","9","0","0","38","14","6","0","0"
"1998-01-31 19:40:00.0","0","0","0","0","0","33","13","0","10","0"
"1998-01-31 19:50:00.0","0","0","0","0","0","39","14","0","18","0"
"1998-01-31 20:00:00.0","0","0","0","0","0","31","13","0","8","0"
"1998-01-31 20:10:00.0","0","0","6","0","0","33","12","5","0","0"
"1998-01-31 20:20:00.0","0","0","24","0","0","63","14","9","8","0"
"1998-01-31 20:30:00.0","0","0","23","0","0","66","10","10","18","0"
"1998-01-31 20:40:00.0","0","0","13","0","0","46","1","10","16","0"
"1998-01-31 20:50:00.0","0","0","0","0","0","21","1","10","0","0"
"1998-01-31 21:00:00.0","0","0","0","0","25","59","12","9","2","0"
"1998-01-31 21:10:00.0","0","0","0","0","0","37","1","10","18","0"
"1998-01-31 21:20:00.0","0","0","10","0","0","44","0","9","17","0"
"1998-01-31 21:30:00.0","0","0","23","0","0","34","2","1","2","0"
"1998-01-31 21:40:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-01-31 21:50:00.0","0","0","13","0","0","36","0","0","16","0"
"1998-01-31 22:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-01-31 22:10:00.0","0","0","0","0","0","14","0","0","4","0"
"1998-01-31 22:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-01-31 22:30:00.0","0","0","0","0","0","22","0","0","13","0"
"1998-01-31 22:40:00.0","0","0","6","0","0","32","0","0","18","0"
"1998-01-31 22:50:00.0","0","0","25","0","0","37","0","0","6","0"
"1998-01-31 23:00:00.0","0","0","23","0","0","31","0","0","0","0"
"1998-01-31 23:10:00.0","0","0","11","0","0","30","0","0","11","0"
"1998-01-31 23:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-01-31 23:30:00.0","0","0","0","0","0","18","0","0","9","0"
"1998-01-31 23:40:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-01-31 23:50:00.0","0","0","0","0","0","19","0","0","8","0"
"1998-02-01 00:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-01 00:10:00.0","0","0","17","0","0","41","0","0","17","0"
"1998-02-01 00:20:00.0","0","0","24","0","0","43","0","0","13","0"
"1998-02-01 00:30:00.0","0","0","22","0","0","29","0","0","0","0"
"1998-02-01 00:40:00.0","0","0","5","0","0","14","0","0","0","0"
"1998-02-01 00:50:00.0","0","0","0","0","0","25","0","0","16","0"
"1998-02-01 01:00:00.0","0","0","0","0","0","30","5","0","17","0"
"1998-02-01 01:10:00.0","0","0","0","0","0","11","0","0","5","0"
"1998-02-01 01:20:00.0","0","0","0","0","0","11","0","0","5","0"
"1998-02-01 01:30:00.0","0","0","0","0","0","24","0","0","7","0"
"1998-02-01 01:40:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-02-01 01:50:00.0","0","0","24","0","0","35","0","0","3","0"
"1998-02-01 02:00:00.0","0","0","19","0","0","27","0","0","0","0"
"1998-02-01 02:10:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-02-01 02:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-02-01 02:30:00.0","0","0","0","0","0","16","0","0","7","0"
"1998-02-01 02:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-02-01 02:50:00.0","0","0","0","0","0","19","0","0","9","0"
"1998-02-01 03:00:00.0","0","0","7","0","0","33","0","0","18","0"
"1998-02-01 03:10:00.0","0","0","25","0","0","41","0","0","9","0"
"1998-02-01 03:20:00.0","0","0","22","0","0","29","0","0","0","0"
"1998-02-01 03:30:00.0","0","0","10","0","0","27","0","0","8","0"
"1998-02-01 03:40:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-02-01 03:50:00.0","0","0","0","0","0","19","0","0","11","0"
"1998-02-01 04:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-02-01 04:10:00.0","0","0","0","0","0","16","0","0","5","0"
"1998-02-01 04:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-01 04:30:00.0","0","0","17","0","0","38","0","0","14","0"
"1998-02-01 04:40:00.0","0","0","25","0","0","32","0","0","0","0"
"1998-02-01 04:50:00.0","0","0","21","0","0","32","0","0","2","0"
"1998-02-01 05:00:00.0","0","0","3","0","0","28","0","0","19","0"
"1998-02-01 05:10:00.0","0","0","0","0","0","25","0","0","16","0"
"1998-02-01 05:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-02-01 05:30:00.0","0","0","0","0","0","11","0","0","1","0"
"1998-02-01 05:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-01 05:50:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-02-01 06:00:00.0","0","0","24","0","0","32","0","0","0","0"
"1998-02-01 06:10:00.0","0","0","23","0","0","32","0","0","0","0"
"1998-02-01 06:20:00.0","0","0","19","0","0","43","0","0","18","0"
"1998-02-01 06:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-02-01 06:40:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-02-01 06:50:00.0","0","0","0","0","0","15","0","0","6","0"
"1998-02-01 07:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-02-01 07:10:00.0","0","0","0","0","0","14","0","0","4","0"
"1998-02-01 07:20:00.0","0","0","4","0","0","36","7","0","18","0"
"1998-02-01 07:30:00.0","0","0","24","0","0","43","0","0","12","0"
"1998-02-01 07:40:00.0","0","0","24","0","0","32","1","0","0","0"
"1998-02-01 07:50:00.0","0","0","18","0","0","32","2","0","3","0"
"1998-02-01 08:00:00.0","0","0","0","0","0","71","4","0","19","0"
"1998-02-01 08:10:00.0","0","0","0","0","0","99","1","0","13","0"
"1998-02-01 08:20:00.0","0","0","0","0","22","45","2","0","0","0"
"1998-02-01 08:30:00.0","0","0","0","0","17","35","0","0","2","0"
"1998-02-01 08:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-01 08:50:00.0","0","0","19","0","0","45","0","0","15","0"
"1998-02-01 09:00:00.0","0","0","24","0","0","44","9","0","1","0"
"1998-02-01 09:10:00.0","0","0","23","0","19","149","9","0","0","0"
"1998-02-01 09:20:00.0","0","0","4","0","29","238","5","0","19","0"
"1998-02-01 09:30:00.0","0","0","0","0","0","46","1","0","17","0"
"1998-02-01 09:40:00.0","0","0","0","0","0","21","7","0","0","0"
"1998-02-01 09:50:00.0","0","0","0","0","0","15","2","0","0","0"
"1998-02-01 10:00:00.0","0","0","0","0","0","32","1","0","17","0"
"1998-02-01 10:10:00.0","0","0","3","0","0","47","15","0","17","0"
"1998-02-01 10:20:00.0","0","0","24","0","0","39","4","0","4","0"
"1998-02-01 10:30:00.0","0","0","23","0","18","50","0","0","0","0"
"1998-02-01 10:40:00.0","0","0","18","28","0","36","0","0","11","0"
"1998-02-01 10:50:00.0","0","0","0","0","23","58","0","6","18","0"
"1998-02-01 11:00:00.0","0","0","0","0","25","57","0","5","9","0"
"1998-02-01 11:10:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-01 11:20:00.0","0","0","8","0","0","25","0","0","7","0"
"1998-02-01 11:30:00.0","0","0","22","0","17","67","3","0","17","0"
"1998-02-01 11:40:00.0","0","0","22","0","0","41","0","0","12","0"
"1998-02-01 11:50:00.0","0","0","14","0","36","64","0","2","0","0"
"1998-02-01 12:00:00.0","0","0","0","0","15","39","0","6","5","0"
"1998-02-01 12:10:00.0","0","0","0","0","0","36","0","10","18","0"
"1998-02-01 12:20:00.0","0","0","0","0","0","33","0","9","15","0"
"1998-02-01 12:30:00.0","0","0","0","0","0","20","0","10","0","0"
"1998-02-01 12:40:00.0","0","0","22","0","0","52","7","10","2","0"
"1998-02-01 12:50:00.0","0","0","25","0","0","385","1","9","18","326"
"1998-02-01 13:00:00.0","0","0","21","0","0","171","0","9","17","114"
"1998-02-01 13:10:00.0","0","0","8","0","0","42","0","1","1","23"
"1998-02-01 13:20:00.0","0","0","0","0","0","51","0","0","0","41"
"1998-02-01 13:30:00.0","0","0","0","0","0","66","2","0","16","40"
"1998-02-01 13:40:00.0","0","0","0","0","0","156","0","0","18","51"
"1998-02-01 13:50:00.0","0","0","5","0","0","18","0","0","3","0"
"1998-02-01 14:00:00.0","0","0","25","0","0","33","0","0","0","0"
"1998-02-01 14:10:00.0","0","0","22","0","0","43","0","0","14","0"
"1998-02-01 14:20:00.0","0","0","22","0","0","46","1","0","17","0"
"1998-02-01 14:30:00.0","0","0","2","0","0","24","1","5","7","0"
"1998-02-01 14:40:00.0","0","0","0","0","0","20","0","9","0","0"
"1998-02-01 14:50:00.0","0","0","0","0","0","29","0","9","10","0"
"1998-02-01 15:00:00.0","0","0","0","0","0","28","0","1","18","0"
"1998-02-01 15:10:00.0","0","0","7","0","0","26","0","0","10","0"
"1998-02-01 15:20:00.0","0","0","24","0","0","32","1","0","0","0"
"1998-02-01 15:30:00.0","0","0","23","0","0","36","0","0","5","0"
"1998-02-01 15:40:00.0","0","0","20","0","0","45","0","0","18","0"
"1998-02-01 15:50:00.0","0","0","5","0","0","30","1","0","17","0"
"1998-02-01 16:00:00.0","0","0","0","0","0","24","0","0","15","0"
"1998-02-01 16:10:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-01 16:20:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-01 16:30:00.0","0","0","0","0","0","21","0","0","12","0"
"1998-02-01 16:40:00.0","0","0","14","0","0","40","0","0","17","0"
"1998-02-01 16:50:00.0","0","0","25","0","49","90","0","0","6","0"
"1998-02-01 17:00:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-02-01 17:10:00.0","0","0","18","0","0","36","0","0","10","0"
"1998-02-01 17:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-02-01 17:30:00.0","0","0","0","0","0","26","7","0","11","0"
"1998-02-01 17:40:00.0","0","0","0","0","0","34","24","0","0","0"
"1998-02-01 17:50:00.0","0","0","0","0","0","27","11","0","4","0"
"1998-02-01 18:00:00.0","0","0","0","0","0","37","11","0","18","0"
"1998-02-01 18:10:00.0","0","0","16","0","0","50","13","0","15","0"
"1998-02-01 18:20:00.0","0","0","24","0","0","43","11","0","0","0"
"1998-02-01 18:30:00.0","0","0","22","0","0","42","13","0","0","0"
"1998-02-01 18:40:00.0","0","0","7","0","0","48","16","0","18","0"
"1998-02-01 18:50:00.0","0","417","0","0","0","454","16","0","17","0"
"1998-02-01 19:00:00.0","0","442","0","0","0","469","18","0","2","0"
"1998-02-01 19:10:00.0","0","304","0","0","21","340","8","0","0","0"
"1998-02-01 19:20:00.0","0","265","10","0","17","321","7","0","15","0"
"1998-02-01 19:30:00.0","0","0","24","0","0","54","7","0","17","0"
"1998-02-01 19:40:00.0","0","0","23","0","0","44","7","0","7","0"
"1998-02-01 19:50:00.0","0","0","22","0","0","82","12","3","0","0"
"1998-02-01 20:00:00.0","0","0","21","0","0","58","7","9","13","0"
"1998-02-01 20:10:00.0","0","0","2","0","0","40","4","10","18","0"
"1998-02-01 20:20:00.0","0","0","0","0","0","30","0","10","11","0"
"1998-02-01 20:30:00.0","0","0","0","0","0","19","2","5","0","0"
"1998-02-01 20:40:00.0","0","0","5","0","14","41","4","0","8","0"
"1998-02-01 20:50:00.0","0","0","24","0","0","50","3","0","18","0"
"1998-02-01 21:00:00.0","0","0","23","0","0","43","0","0","12","0"
"1998-02-01 21:10:00.0","0","0","18","0","0","27","0","0","0","0"
"1998-02-01 21:20:00.0","0","0","0","0","0","16","0","0","5","0"
"1998-02-01 21:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-01 21:40:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-02-01 21:50:00.0","0","0","0","0","0","25","0","0","16","0"
"1998-02-01 22:00:00.0","0","0","14","0","0","23","0","0","0","0"
"1998-02-01 22:10:00.0","0","0","22","0","0","31","0","0","0","0"
"1998-02-01 22:20:00.0","0","0","23","0","0","43","0","0","13","0"
"1998-02-01 22:30:00.0","0","0","11","0","0","36","0","0","17","0"
"1998-02-01 22:40:00.0","0","0","0","0","0","14","0","0","4","0"
"1998-02-01 22:50:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-01 23:00:00.0","0","0","0","0","0","23","0","0","13","0"
"1998-02-01 23:10:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-01 23:20:00.0","0","0","5","0","0","21","0","0","6","0"
"1998-02-01 23:30:00.0","0","0","24","0","0","32","0","0","0","0"
"1998-02-01 23:40:00.0","0","0","23","0","0","42","0","0","11","0"
"1998-02-01 23:50:00.0","0","0","14","0","0","39","0","0","17","0"
"1998-02-02 00:00:00.0","0","0","0","0","0","18","0","0","9","0"
"1998-02-02 00:10:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-02 00:20:00.0","0","0","0","0","0","18","0","0","8","0"
"1998-02-02 00:30:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-02-02 00:40:00.0","0","0","0","0","0","21","0","0","11","0"
"1998-02-02 00:50:00.0","0","0","23","0","0","32","0","0","0","0"
"1998-02-02 01:00:00.0","0","0","24","0","0","38","0","0","4","0"
"1998-02-02 01:10:00.0","0","0","20","0","0","44","0","0","19","0"
"1998-02-02 01:20:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-02-02 01:30:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-02 01:40:00.0","0","0","0","0","0","14","0","0","2","0"
"1998-02-02 01:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-02 02:00:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-02-02 02:10:00.0","0","0","10","0","0","20","0","0","0","0"
"1998-02-02 02:20:00.0","0","0","24","0","0","33","0","0","0","0"
"1998-02-02 02:30:00.0","0","0","23","0","0","47","0","0","17","0"
"1998-02-02 02:40:00.0","0","0","10","0","0","35","0","0","18","0"
"1998-02-02 02:50:00.0","0","0","0","0","0","15","0","0","4","0"
"1998-02-02 03:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-02-02 03:10:00.0","0","0","0","0","0","22","0","0","11","0"
"1998-02-02 03:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-02 03:30:00.0","0","0","0","0","0","18","0","0","8","0"
"1998-02-02 03:40:00.0","0","0","14","0","0","25","0","0","0","0"
"1998-02-02 03:50:00.0","0","0","25","0","0","41","0","0","8","0"
"1998-02-02 04:00:00.0","0","0","21","0","0","45","0","0","18","0"
"1998-02-02 04:10:00.0","0","0","6","0","0","25","0","0","10","0"
"1998-02-02 04:20:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-02 04:30:00.0","0","0","0","0","0","16","0","0","6","0"
"1998-02-02 04:40:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-02-02 04:50:00.0","0","0","0","0","0","22","0","0","12","0"
"1998-02-02 05:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-02-02 05:10:00.0","0","0","20","0","0","34","0","0","4","0"
"1998-02-02 05:20:00.0","0","0","24","0","0","49","0","0","18","0"
"1998-02-02 05:30:00.0","0","0","22","0","0","43","0","0","15","0"
"1998-02-02 05:40:00.0","0","0","3","0","33","54","7","0","0","0"
"1998-02-02 05:50:00.0","0","0","0","0","0","20","9","0","0","0"
"1998-02-02 06:00:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-02-02 06:10:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-02-02 06:20:00.0","0","0","0","0","0","16","4","0","2","0"
"1998-02-02 06:30:00.0","0","0","22","0","0","37","1","1","0","0"
"1998-02-02 06:40:00.0","0","0","23","0","0","57","0","10","15","0"
"1998-02-02 06:50:00.0","0","0","20","0","0","51","0","7","18","0"
"1998-02-02 07:00:00.0","0","0","1","0","0","18","5","0","4","0"
"1998-02-02 07:10:00.0","0","0","0","0","0","15","5","0","0","0"
"1998-02-02 07:20:00.0","0","0","0","0","0","22","0","0","12","0"
"1998-02-02 07:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-02 07:40:00.0","0","0","0","0","0","17","0","0","7","0"
"1998-02-02 07:50:00.0","0","0","7","0","0","18","0","0","0","0"
"1998-02-02 08:00:00.0","0","0","24","0","0","49","9","0","9","0"
"1998-02-02 08:10:00.0","0","0","23","0","0","60","14","0","17","0"
"1998-02-02 08:20:00.0","0","0","13","0","0","43","14","0","11","0"
"1998-02-02 08:30:00.0","0","0","0","0","18","36","5","0","0","0"
"1998-02-02 08:40:00.0","0","0","0","0","0","26","0","10","6","0"
"1998-02-02 08:50:00.0","0","0","0","0","0","33","0","6","18","0"
"1998-02-02 09:00:00.0","0","0","0","0","40","64","0","0","13","0"
"1998-02-02 09:10:00.0","0","0","2","0","0","13","0","0","0","0"
"1998-02-02 09:20:00.0","0","0","24","0","0","35","0","0","3","0"
"1998-02-02 09:30:00.0","0","0","23","0","0","48","0","0","18","0"
"1998-02-02 09:40:00.0","0","0","11","0","0","44","13","0","14","0"
"1998-02-02 09:50:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-02 10:00:00.0","0","0","0","0","0","12","0","0","1","0"
"1998-02-02 10:10:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-02-02 10:20:00.0","0","0","0","0","0","25","0","0","18","0"
"1998-02-02 10:30:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-02 10:40:00.0","0","0","16","0","0","27","0","0","0","0"
"1998-02-02 10:50:00.0","0","0","25","0","0","47","0","0","15","0"
"1998-02-02 11:00:00.0","0","0","22","0","0","55","10","0","17","0"
"1998-02-02 11:10:00.0","0","0","10","0","0","23","0","0","5","0"
"1998-02-02 11:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-02-02 11:30:00.0","0","0","0","0","0","23","0","0","12","0"
"1998-02-02 11:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-02-02 11:50:00.0","0","0","0","0","0","17","0","0","8","0"
"1998-02-02 12:00:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-02-02 12:10:00.0","0","0","16","0","0","33","0","0","8","0"
"1998-02-02 12:20:00.0","0","0","24","0","0","48","0","0","18","0"
