"Time","Chest freezer (Garage, 200l)","Clothes drier (without condenser) (5kg)","Electric Cooker (hot plate+oven) ()","Halogen lamp 1 ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","Washing machine (5kg)","Water heater ()"
"1998-01-28 01:10:00.0","9","0","0","0","0","0","159","0","0","0"
"1998-01-28 01:20:00.0","1","0","0","0","0","0","186","0","0","0"
"1998-01-28 01:30:00.0","12","0","0","0","0","0","186","0","0","0"
"1998-01-28 01:40:00.0","0","0","0","0","0","0","163","0","0","0"
"1998-01-28 01:50:00.0","12","0","0","0","0","0","190","0","0","10"
"1998-01-28 02:00:00.0","0","0","0","0","0","0","551","0","0","396"
"1998-01-28 02:10:00.0","13","0","0","0","0","0","586","0","0","394"
"1998-01-28 02:20:00.0","0","0","0","0","0","0","559","0","0","402"
"1998-01-28 02:30:00.0","12","0","0","0","0","0","608","0","0","400"
"1998-01-28 02:40:00.0","0","0","0","0","0","0","580","0","0","402"
"1998-01-28 02:50:00.0","11","0","0","0","0","0","598","0","0","402"
"1998-01-28 03:00:00.0","2","0","0","0","0","0","563","0","0","399"
"1998-01-28 03:10:00.0","7","0","0","0","0","0","575","0","0","392"
"1998-01-28 03:20:00.0","5","0","0","0","0","0","560","0","0","389"
"1998-01-28 03:30:00.0","5","0","0","0","0","0","573","7","0","386"
"1998-01-28 03:40:00.0","8","0","0","0","0","0","531","16","0","386"
"1998-01-28 03:50:00.0","1","0","0","0","0","0","548","16","0","383"
"1998-01-28 04:00:00.0","11","0","0","0","0","0","662","97","0","384"
"1998-01-28 04:10:00.0","3","0","0","0","0","0","671","97","0","390"
"1998-01-28 04:20:00.0","10","0","0","0","0","0","634","11","0","392"
"1998-01-28 04:30:00.0","0","0","0","0","0","0","559","0","0","396"
"1998-01-28 04:40:00.0","12","0","0","0","0","0","574","0","0","391"
"1998-01-28 04:50:00.0","0","0","0","0","0","0","567","0","0","395"
"1998-01-28 05:00:00.0","13","0","0","0","0","0","578","0","0","394"
"1998-01-28 05:10:00.0","0","0","0","0","0","0","576","0","0","389"
"1998-01-28 05:20:00.0","12","0","0","0","0","0","570","0","0","379"
"1998-01-28 05:30:00.0","0","0","0","0","0","0","553","0","0","384"
"1998-01-28 05:40:00.0","11","0","0","0","0","0","207","0","0","29"
"1998-01-28 05:50:00.0","1","0","0","0","0","0","459","0","0","287"
"1998-01-28 06:00:00.0","8","0","0","0","0","0","218","0","0","36"
"1998-01-28 06:10:00.0","4","0","0","0","0","0","303","0","0","122"
"1998-01-28 06:20:00.0","4","0","0","0","0","0","341","0","0","156"
"1998-01-28 06:30:00.0","8","0","0","0","0","0","200","0","0","0"
"1998-01-28 06:40:00.0","1","0","0","0","0","0","200","0","0","0"
"1998-01-28 06:50:00.0","11","0","0","0","0","0","253","48","0","0"
"1998-01-28 07:00:00.0","0","0","0","0","0","0","920","80","419","231"
"1998-01-28 07:10:00.0","12","0","0","0","0","0","592","92","334","0"
"1998-01-28 07:20:00.0","0","0","0","0","0","0","377","77","35","87"
"1998-01-28 07:30:00.0","12","0","0","0","0","0","649","71","24","374"
"1998-01-28 07:40:00.0","0","0","0","0","0","0","365","77","26","148"
"1998-01-28 07:50:00.0","10","0","0","0","0","0","444","54","40","180"
"1998-01-28 08:00:00.0","1","0","0","0","0","0","227","2","62","0"
"1998-01-28 08:10:00.0","5","0","0","0","0","0","188","0","26","0"
"1998-01-28 08:20:00.0","7","0","0","0","0","0","159","0","0","0"
"1998-01-28 08:30:00.0","0","0","0","0","0","0","153","0","0","0"
"1998-01-28 08:40:00.0","11","0","0","0","0","0","171","8","0","0"
"1998-01-28 08:50:00.0","0","0","0","0","0","0","230","16","0","0"
"1998-01-28 09:00:00.0","12","0","0","0","0","0","257","0","0","0"
"1998-01-28 09:10:00.0","0","0","0","0","0","0","312","0","0","0"
"1998-01-28 09:20:00.0","12","0","0","0","0","0","357","0","0","0"
"1998-01-28 09:30:00.0","0","0","0","0","0","0","282","0","0","0"
"1998-01-28 09:40:00.0","10","0","0","0","0","0","305","0","0","0"
"1998-01-28 09:50:00.0","1","0","0","0","0","0","288","0","0","0"
"1998-01-28 10:00:00.0","7","0","0","0","0","0","272","0","0","0"
"1998-01-28 10:10:00.0","5","0","0","0","0","0","257","0","0","0"
"1998-01-28 10:20:00.0","3","0","0","0","0","0","273","0","0","0"
"1998-01-28 10:30:00.0","9","0","0","0","0","0","230","0","0","0"
"1998-01-28 10:40:00.0","0","0","0","0","0","0","176","0","0","0"
"1998-01-28 10:50:00.0","12","0","0","0","0","0","145","0","0","0"
"1998-01-28 11:00:00.0","0","0","0","0","0","0","127","0","0","0"
"1998-01-28 11:10:00.0","12","0","0","0","0","0","130","0","0","0"
"1998-01-28 11:20:00.0","0","0","0","0","0","0","145","0","0","0"
"1998-01-28 11:30:00.0","11","0","0","0","0","0","135","0","0","0"
"1998-01-28 11:40:00.0","1","0","0","0","0","0","416","1","0","0"
"1998-01-28 11:50:00.0","11","0","0","0","0","0","486","12","0","0"
"1998-01-28 12:00:00.0","1","0","0","0","0","0","477","7","0","0"
"1998-01-28 12:10:00.0","8","0","0","0","0","0","414","0","0","0"
"1998-01-28 12:20:00.0","5","0","0","0","0","0","148","0","0","0"
"1998-01-28 12:30:00.0","5","0","0","0","0","0","131","0","0","0"
"1998-01-28 12:40:00.0","8","0","0","0","0","0","177","1","0","0"
"1998-01-28 12:50:00.0","2","0","0","0","0","0","194","0","0","9"
"1998-01-28 13:00:00.0","10","0","0","0","0","0","523","0","0","388"
"1998-01-28 13:10:00.0","0","0","0","0","0","0","572","0","0","389"
"1998-01-28 13:20:00.0","13","0","0","0","0","0","558","0","0","387"
"1998-01-28 13:30:00.0","0","0","0","0","0","0","500","0","0","388"
"1998-01-28 13:40:00.0","17","50","0","0","0","0","618","0","0","392"
"1998-01-28 13:50:00.0","0","341","0","0","0","0","557","0","0","54"
"1998-01-28 14:00:00.0","14","298","0","0","0","0","718","1","0","272"
"1998-01-28 14:10:00.0","0","261","0","0","0","0","611","0","0","193"
"1998-01-28 14:20:00.0","14","246","0","0","0","0","450","0","0","38"
"1998-01-28 14:30:00.0","0","242","0","0","0","0","509","0","0","52"
"1998-01-28 14:40:00.0","13","220","0","0","0","0","597","2","0","167"
"1998-01-28 14:50:00.0","0","199","0","0","0","0","321","0","0","0"
"1998-01-28 15:00:00.0","13","46","0","0","0","0","178","0","0","0"
"1998-01-28 15:10:00.0","0","7","0","0","0","0","125","0","0","0"
"1998-01-28 15:20:00.0","12","0","0","0","0","0","139","0","0","0"
"1998-01-28 15:30:00.0","1","0","0","0","0","0","89","0","0","0"
"1998-01-28 15:40:00.0","11","0","0","0","0","0","99","0","0","0"
"1998-01-28 15:50:00.0","1","0","0","0","0","0","111","0","0","0"
"1998-01-28 16:00:00.0","8","288","7","0","0","0","434","0","0","0"
"1998-01-28 16:10:00.0","7","268","363","0","0","0","728","1","0","0"
"1998-01-28 16:20:00.0","5","260","361","0","0","0","713","0","0","0"
"1998-01-28 16:30:00.0","8","260","120","0","0","0","450","2","0","0"
"1998-01-28 16:40:00.0","1","177","1","0","0","0","327","11","0","0"
"1998-01-28 16:50:00.0","12","167","0","0","0","0","269","0","0","0"
"1998-01-28 17:00:00.0","0","29","0","0","0","0","100","0","0","0"
"1998-01-28 17:10:00.0","13","2","0","0","0","0","125","0","0","0"
"1998-01-28 17:20:00.0","0","0","0","0","0","0","84","3","0","0"
"1998-01-28 17:30:00.0","13","0","0","0","0","0","191","68","0","0"
"1998-01-28 17:40:00.0","0","0","0","0","0","0","274","117","0","0"
"1998-01-28 17:50:00.0","14","0","0","0","2","0","254","110","0","0"
"1998-01-28 18:00:00.0","0","0","0","0","10","0","248","91","0","0"
"1998-01-28 18:10:00.0","13","0","0","0","10","0","349","68","105","0"
"1998-01-28 18:20:00.0","0","0","0","0","9","0","881","146","541","0"
"1998-01-28 18:30:00.0","13","0","0","0","10","0","864","136","521","0"
"1998-01-28 18:40:00.0","1","0","0","0","10","0","366","70","124","0"
"1998-01-28 18:50:00.0","12","0","0","0","10","0","295","71","39","0"
"1998-01-28 19:00:00.0","1","0","0","0","9","0","310","88","25","0"
"1998-01-28 19:10:00.0","14","0","0","0","10","0","287","87","27","0"
"1998-01-28 19:20:00.0","0","0","0","0","10","0","298","82","42","0"
"1998-01-28 19:30:00.0","13","0","0","0","10","0","330","101","48","0"
"1998-01-28 19:40:00.0","1","64","0","0","10","0","346","82","43","0"
"1998-01-28 19:50:00.0","11","334","0","0","10","0","621","106","0","0"
"1998-01-28 20:00:00.0","3","330","0","0","10","0","609","108","0","0"
"1998-01-28 20:10:00.0","10","289","0","0","10","0","543","73","0","0"
"1998-01-28 20:20:00.0","4","208","0","0","10","0","428","46","0","0"
"1998-01-28 20:30:00.0","9","179","0","0","10","0","412","33","0","0"
"1998-01-28 20:40:00.0","6","210","0","0","10","0","430","29","0","0"
"1998-01-28 20:50:00.0","8","176","0","0","10","0","367","25","0","0"
"1998-01-28 21:00:00.0","7","181","0","0","10","0","372","25","0","0"
"1998-01-28 21:10:00.0","7","199","0","0","10","0","419","44","0","0"
"1998-01-28 21:20:00.0","8","183","0","0","11","0","369","26","0","0"
"1998-01-28 21:30:00.0","6","168","0","0","10","0","371","26","0","0"
"1998-01-28 21:40:00.0","9","210","0","0","10","0","637","70","0","0"
"1998-01-28 21:50:00.0","5","128","0","0","10","0","659","13","0","0"
"1998-01-28 22:00:00.0","10","23","0","0","10","0","480","0","0","0"
"1998-01-28 22:10:00.0","4","0","0","0","10","0","487","0","0","0"
"1998-01-28 22:20:00.0","11","0","0","0","11","0","211","1","0","0"
"1998-01-28 22:30:00.0","2","0","0","0","10","0","519","0","0","0"
"1998-01-28 22:40:00.0","12","0","0","0","9","0","394","3","0","0"
"1998-01-28 22:50:00.0","1","0","0","0","0","0","137","2","0","0"
"1998-01-28 23:00:00.0","14","0","0","0","0","0","137","0","0","0"
"1998-01-28 23:10:00.0","0","0","0","0","0","0","145","0","0","0"
"1998-01-28 23:20:00.0","14","0","0","0","0","0","135","0","0","0"
"1998-01-28 23:30:00.0","0","0","0","0","0","0","127","0","0","0"
"1998-01-28 23:40:00.0","14","0","0","0","0","0","158","0","0","0"
"1998-01-28 23:50:00.0","1","0","0","0","0","0","154","0","0","0"
"1998-01-29 00:00:00.0","13","0","0","0","0","0","138","0","0","0"
"1998-01-29 00:10:00.0","0","0","0","0","0","0","125","0","0","0"
"1998-01-29 00:20:00.0","14","0","0","0","0","0","153","0","0","0"
"1998-01-29 00:30:00.0","0","0","0","0","0","0","129","0","0","0"
"1998-01-29 00:40:00.0","13","0","0","0","0","0","138","0","0","0"
"1998-01-29 00:50:00.0","1","0","0","0","0","0","149","0","0","0"
"1998-01-29 01:00:00.0","11","0","0","0","0","0","169","0","0","0"
"1998-01-29 01:10:00.0","3","0","0","0","0","0","130","0","0","0"
"1998-01-29 01:20:00.0","8","0","0","0","0","0","136","0","0","0"
"1998-01-29 01:30:00.0","5","0","0","0","0","0","146","0","0","0"
"1998-01-29 01:40:00.0","6","0","0","0","0","0","143","0","0","0"
"1998-01-29 01:50:00.0","8","0","0","0","0","0","143","0","0","10"
"1998-01-29 02:00:00.0","3","0","0","0","0","0","548","0","0","394"
"1998-01-29 02:10:00.0","10","0","0","0","0","0","562","0","0","397"
"1998-01-29 02:20:00.0","1","0","0","0","0","0","530","0","0","398"
"1998-01-29 02:30:00.0","12","0","0","0","0","0","539","0","0","396"
"1998-01-29 02:40:00.0","0","0","0","0","0","0","531","0","0","400"
"1998-01-29 02:50:00.0","13","0","0","0","0","0","564","0","0","404"
"1998-01-29 03:00:00.0","0","0","0","0","0","0","540","0","0","403"
"1998-01-29 03:10:00.0","13","0","0","0","0","0","558","0","0","399"
"1998-01-29 03:20:00.0","0","0","0","0","0","0","555","0","0","388"
"1998-01-29 03:30:00.0","13","0","0","0","0","0","526","0","0","385"
"1998-01-29 03:40:00.0","0","0","0","0","0","0","517","13","0","384"
"1998-01-29 03:50:00.0","10","0","0","0","0","0","544","16","0","390"
"1998-01-29 04:00:00.0","3","0","0","0","0","0","553","23","0","393"
"1998-01-29 04:10:00.0","7","0","0","0","0","0","1089","105","530","292"
"1998-01-29 04:20:00.0","6","0","0","0","0","0","443","16","37","180"
"1998-01-29 04:30:00.0","3","0","0","0","0","0","474","0","30","268"
"1998-01-29 04:40:00.0","9","0","0","0","0","0","183","0","29","10"
"1998-01-29 04:50:00.0","1","0","0","0","0","0","398","0","27","246"
"1998-01-29 05:00:00.0","12","0","0","0","0","0","195","0","45","0"
"1998-01-29 05:10:00.0","0","0","0","0","0","0","190","0","76","0"
"1998-01-29 05:20:00.0","12","0","0","0","0","0","347","0","7","204"
"1998-01-29 05:30:00.0","0","0","0","0","0","0","157","0","0","14"
"1998-01-29 05:40:00.0","13","0","0","0","0","0","139","0","0","0"
"1998-01-29 05:50:00.0","0","0","0","0","0","0","148","0","0","0"
"1998-01-29 06:00:00.0","11","0","0","0","0","0","164","0","0","0"
"1998-01-29 06:10:00.0","2","0","0","0","0","0","118","0","0","0"
"1998-01-29 06:20:00.0","7","0","0","0","0","0","162","0","0","0"
"1998-01-29 06:30:00.0","5","140","0","0","0","0","372","60","2","0"
"1998-01-29 06:40:00.0","4","318","0","0","0","0","906","130","72","157"
"1998-01-29 06:50:00.0","8","244","0","0","0","0","950","111","0","367"
"1998-01-29 07:00:00.0","1","219","0","0","0","0","841","116","0","367"
"1998-01-29 07:10:00.0","11","199","0","0","0","0","901","141","0","366"
"1998-01-29 07:20:00.0","0","215","0","0","0","0","1006","109","0","364"
"1998-01-29 07:30:00.0","13","167","0","0","0","0","880","84","0","378"
"1998-01-29 07:40:00.0","0","183","0","0","0","0","781","132","0","305"
"1998-01-29 07:50:00.0","12","162","0","0","0","0","496","74","0","55"
"1998-01-29 08:00:00.0","0","4","0","0","0","0","207","11","0","0"
"1998-01-29 08:10:00.0","13","0","0","0","0","0","183","0","0","0"
"1998-01-29 08:20:00.0","0","0","0","0","0","0","189","0","0","0"
"1998-01-29 08:30:00.0","11","0","0","0","0","0","178","0","0","0"
"1998-01-29 08:40:00.0","2","0","0","0","0","0","142","0","0","0"
"1998-01-29 08:50:00.0","8","0","0","0","0","0","184","0","0","0"
"1998-01-29 09:00:00.0","5","0","0","0","0","0","142","0","0","0"
"1998-01-29 09:10:00.0","5","0","0","0","0","0","173","0","0","0"
"1998-01-29 09:20:00.0","8","0","0","0","0","0","154","0","0","0"
"1998-01-29 09:30:00.0","2","0","0","0","0","0","162","0","0","0"
"1998-01-29 09:40:00.0","10","0","0","0","0","0","170","0","0","0"
"1998-01-29 09:50:00.0","0","0","0","0","0","0","172","0","0","0"
"1998-01-29 10:00:00.0","12","0","0","0","0","0","188","0","0","0"
"1998-01-29 10:10:00.0","0","0","0","0","0","0","135","0","0","0"
"1998-01-29 10:20:00.0","13","0","0","0","0","0","190","0","0","0"
"1998-01-29 10:30:00.0","0","0","0","0","0","0","143","0","0","0"
"1998-01-29 10:40:00.0","12","0","0","0","0","0","164","0","0","0"
"1998-01-29 10:50:00.0","1","0","0","0","0","0","165","0","0","0"
"1998-01-29 11:00:00.0","8","0","0","0","0","0","146","0","0","0"
"1998-01-29 11:10:00.0","5","0","0","0","0","0","187","0","0","0"
"1998-01-29 11:20:00.0","4","0","0","0","0","0","164","0","0","0"
"1998-01-29 11:30:00.0","8","0","0","0","0","0","179","0","0","0"
"1998-01-29 11:40:00.0","1","0","0","0","0","0","139","0","0","0"
"1998-01-29 11:50:00.0","12","0","0","0","0","0","170","0","0","0"
"1998-01-29 12:00:00.0","0","0","0","0","0","0","156","0","0","0"
"1998-01-29 12:10:00.0","13","0","0","0","0","0","160","0","0","0"
"1998-01-29 12:20:00.0","0","0","0","0","0","0","173","0","0","0"
"1998-01-29 12:30:00.0","12","0","0","0","0","0","149","0","0","0"
"1998-01-29 12:40:00.0","0","0","0","0","0","0","199","0","0","0"
"1998-01-29 12:50:00.0","10","0","0","0","0","0","175","0","0","9"
"1998-01-29 13:00:00.0","3","0","0","0","0","0","502","0","0","330"
"1998-01-29 13:10:00.0","8","0","83","0","0","0","311","0","0","0"
"1998-01-29 13:20:00.0","4","0","0","0","0","0","185","0","0","0"
"1998-01-29 13:30:00.0","5","0","0","0","0","0","201","0","0","0"
"1998-01-29 13:40:00.0","8","0","0","0","0","0","403","0","0","207"
"1998-01-29 13:50:00.0","0","0","0","0","0","0","202","0","0","0"
"1998-01-29 14:00:00.0","12","0","0","0","0","0","215","1","0","0"
"1998-01-29 14:10:00.0","0","0","0","0","0","0","430","8","0","214"
"1998-01-29 14:20:00.0","13","0","0","0","0","0","282","0","0","60"
"1998-01-29 14:30:00.0","0","0","0","0","0","0","208","0","0","0"
"1998-01-29 14:40:00.0","12","0","0","0","0","0","302","0","0","94"
"1998-01-29 14:50:00.0","0","0","0","0","0","0","300","0","0","105"
"1998-01-29 15:00:00.0","9","0","0","0","0","0","200","0","0","0"
"1998-01-29 15:10:00.0","4","0","0","0","0","0","195","0","0","0"
"1998-01-29 15:20:00.0","5","0","0","0","0","0","224","2","0","0"
"1998-01-29 15:30:00.0","7","0","0","0","0","0","236","0","0","0"
"1998-01-29 15:40:00.0","0","0","0","0","0","0","210","0","0","0"
"1998-01-29 15:50:00.0","13","0","0","0","0","0","201","1","0","0"
"1998-01-29 16:00:00.0","0","0","0","0","0","0","149","0","0","0"
"1998-01-29 16:10:00.0","12","0","0","0","0","0","146","0","0","0"
"1998-01-29 16:20:00.0","0","0","0","0","0","0","141","0","0","0"
"1998-01-29 16:30:00.0","11","0","0","0","0","0","142","0","0","0"
"1998-01-29 16:40:00.0","2","0","0","0","0","0","176","16","0","0"
"1998-01-29 16:50:00.0","7","0","0","0","9","0","251","42","0","0"
"1998-01-29 17:00:00.0","5","0","0","0","10","0","290","75","0","0"
"1998-01-29 17:10:00.0","3","0","0","0","10","0","438","65","142","0"
"1998-01-29 17:20:00.0","9","0","0","0","10","0","942","47","548","0"
"1998-01-29 17:30:00.0","0","0","0","0","10","0","452","47","95","0"
"1998-01-29 17:40:00.0","12","0","0","0","10","0","360","60","31","0"
"1998-01-29 17:50:00.0","0","0","0","0","10","0","409","101","26","0"
"1998-01-29 18:00:00.0","13","0","0","0","2","0","438","108","35","0"
"1998-01-29 18:10:00.0","0","0","0","0","0","0","463","106","37","0"
"1998-01-29 18:20:00.0","13","0","0","0","0","0","413","106","71","0"
"1998-01-29 18:30:00.0","0","0","0","0","0","0","372","127","13","0"
"1998-01-29 18:40:00.0","11","0","0","0","2","0","353","110","67","0"
"1998-01-29 18:50:00.0","5","340","0","0","10","0","585","70","0","0"
"1998-01-29 19:00:00.0","18","270","122","0","9","0","724","96","0","0"
"1998-01-29 19:10:00.0","0","232","182","0","10","0","842","143","0","0"
"1998-01-29 19:20:00.0","14","221","0","0","10","0","590","144","0","0"
"1998-01-29 19:30:00.0","0","200","0","0","10","0","535","139","0","0"
"1998-01-29 19:40:00.0","13","193","0","0","10","0","480","107","0","0"
"1998-01-29 19:50:00.0","2","197","0","0","10","0","516","106","0","0"
"1998-01-29 20:00:00.0","15","190","0","32","10","0","512","119","0","0"
"1998-01-29 20:10:00.0","0","173","0","9","10","0","371","48","0","0"
"1998-01-29 20:20:00.0","14","154","0","0","11","0","308","47","0","0"
"1998-01-29 20:30:00.0","0","23","0","0","10","0","231","69","0","0"
"1998-01-29 20:40:00.0","14","0","0","0","10","0","244","73","0","0"
"1998-01-29 20:50:00.0","1","0","0","0","11","0","240","93","0","0"
"1998-01-29 21:00:00.0","13","0","0","0","10","0","205","26","0","0"
"1998-01-29 21:10:00.0","2","0","0","0","10","0","195","26","0","0"
"1998-01-29 21:20:00.0","12","0","0","0","11","0","200","29","0","0"
"1998-01-29 21:30:00.0","2","0","0","0","10","0","242","57","0","0"
"1998-01-29 21:40:00.0","10","243","0","0","10","0","525","88","0","0"
"1998-01-29 21:50:00.0","4","275","0","0","11","0","434","2","0","0"
"1998-01-29 22:00:00.0","9","216","0","0","10","0","357","0","0","0"
"1998-01-29 22:10:00.0","5","52","0","0","10","0","187","0","0","0"
"1998-01-29 22:20:00.0","8","174","0","0","11","0","321","0","0","0"
"1998-01-29 22:30:00.0","6","123","0","0","4","0","243","2","0","0"
"1998-01-29 22:40:00.0","7","74","0","0","0","0","202","0","0","0"
"1998-01-29 22:50:00.0","7","150","0","0","0","0","291","0","0","0"
"1998-01-29 23:00:00.0","6","58","0","0","0","0","198","0","0","0"
"1998-01-29 23:10:00.0","8","18","0","0","0","0","161","0","0","0"
"1998-01-29 23:20:00.0","4","0","0","0","0","0","123","0","0","0"
"1998-01-29 23:30:00.0","10","0","0","0","0","0","120","0","0","0"
"1998-01-29 23:40:00.0","3","0","0","0","0","0","130","0","0","0"
"1998-01-29 23:50:00.0","10","0","0","0","0","0","125","0","0","0"
"1998-01-30 00:00:00.0","2","0","0","0","0","0","115","0","0","0"
"1998-01-30 00:10:00.0","12","0","0","0","0","0","151","0","0","0"
"1998-01-30 00:20:00.0","0","0","0","0","0","0","132","0","0","0"
"1998-01-30 00:30:00.0","14","0","0","0","0","0","128","0","0","0"
"1998-01-30 00:40:00.0","0","0","0","0","0","0","127","0","0","0"
"1998-01-30 00:50:00.0","13","0","0","0","0","0","122","0","0","0"
"1998-01-30 01:00:00.0","0","0","0","0","0","0","126","0","0","0"
"1998-01-30 01:10:00.0","13","0","0","0","0","0","130","0","0","0"
"1998-01-30 01:20:00.0","0","0","0","0","0","0","114","0","0","0"
"1998-01-30 01:30:00.0","14","0","0","0","0","0","154","0","0","0"
