"Time","Clothes drier (with condenser) ()","Dish washer (12 place setting)","Electric oven ()","Fridge freezer (Kitchen, 182l/48l)","Hot plate (3 gas, 1elec)","Microwave oven (1,35kW)","Site consumption ()","Total site light consumption ()","TV (51cm)","Vertical freezer (Kitchen, 265l)","Washing machine ()"
"1998-01-30 22:50:00.0","0","0","0","8","0","0","45","5","11","3","0"
"1998-01-30 23:00:00.0","0","0","0","0","0","0","44","5","12","9","0"
"1998-01-30 23:10:00.0","0","0","0","0","0","0","52","5","11","20","0"
"1998-01-30 23:20:00.0","0","0","0","0","0","0","42","5","13","7","0"
"1998-01-30 23:30:00.0","0","0","0","0","0","0","40","5","11","5","0"
"1998-01-30 23:40:00.0","0","0","0","0","0","0","53","5","12","20","0"
"1998-01-30 23:50:00.0","0","0","0","0","0","0","46","7","12","10","0"
"1998-01-31 00:00:00.0","0","0","0","16","0","0","59","12","12","0","0"
"1998-01-31 00:10:00.0","0","0","0","22","0","0","72","3","12","21","0"
"1998-01-31 00:20:00.0","0","0","0","21","0","0","65","4","12","13","0"
"1998-01-31 00:30:00.0","0","0","0","21","0","0","52","4","12","0","0"
"1998-01-31 00:40:00.0","0","0","0","19","0","0","65","2","12","16","0"
"1998-01-31 00:50:00.0","0","0","0","1","0","0","49","3","11","17","0"
"1998-01-31 01:00:00.0","0","0","0","0","0","0","32","2","11","0","0"
"1998-01-31 01:10:00.0","0","0","0","0","0","0","46","2","13","13","0"
"1998-01-31 01:20:00.0","0","0","0","0","0","0","50","2","12","19","0"
"1998-01-31 01:30:00.0","0","0","0","0","0","0","32","2","12","1","0"
"1998-01-31 01:40:00.0","0","0","0","0","0","0","44","2","13","11","0"
"1998-01-31 01:50:00.0","0","0","0","0","0","0","49","2","11","20","0"
"1998-01-31 02:00:00.0","0","0","0","0","0","0","22","2","0","0","0"
"1998-01-31 02:10:00.0","0","0","0","0","0","0","30","2","0","10","0"
"1998-01-31 02:20:00.0","0","0","0","1","0","0","41","2","0","20","0"
"1998-01-31 02:30:00.0","0","0","0","27","0","0","46","2","0","1","0"
"1998-01-31 02:40:00.0","0","0","0","22","0","0","48","2","0","8","0"
"1998-01-31 02:50:00.0","0","0","0","21","0","0","63","9","0","20","0"
"1998-01-31 03:00:00.0","0","0","0","20","0","0","47","8","0","3","0"
"1998-01-31 03:10:00.0","0","0","0","20","0","0","45","2","0","6","0"
"1998-01-31 03:20:00.0","0","0","0","17","0","0","53","2","0","20","0"
"1998-01-31 03:30:00.0","0","0","0","0","0","0","26","3","0","4","0"
"1998-01-31 03:40:00.0","0","0","0","0","0","0","28","2","0","6","0"
"1998-01-31 03:50:00.0","0","0","0","0","0","0","39","2","0","20","0"
"1998-01-31 04:00:00.0","0","0","0","0","0","0","25","2","0","4","0"
"1998-01-31 04:10:00.0","0","0","0","0","0","0","27","2","0","6","0"
"1998-01-31 04:20:00.0","0","0","0","0","0","0","39","2","0","20","0"
"1998-01-31 04:30:00.0","0","0","0","0","0","0","25","2","0","4","0"
"1998-01-31 04:40:00.0","0","0","0","0","0","0","27","2","0","6","0"
"1998-01-31 04:50:00.0","0","0","0","0","0","0","39","2","0","20","0"
"1998-01-31 05:00:00.0","0","0","0","0","0","0","25","2","0","5","0"
"1998-01-31 05:10:00.0","0","0","0","16","0","0","43","2","0","5","0"
"1998-01-31 05:20:00.0","0","0","0","24","0","0","59","2","0","20","0"
"1998-01-31 05:30:00.0","0","0","0","21","0","0","44","3","0","4","0"
"1998-01-31 05:40:00.0","0","0","0","21","0","0","43","2","0","5","0"
"1998-01-31 05:50:00.0","0","0","0","19","0","0","56","2","0","20","0"
"1998-01-31 06:00:00.0","0","0","0","20","0","0","42","2","0","5","0"
"1998-01-31 06:10:00.0","0","0","0","4","0","0","30","2","0","5","0"
"1998-01-31 06:20:00.0","0","0","0","0","0","0","39","2","0","20","0"
"1998-01-31 06:30:00.0","0","0","0","0","0","0","26","2","0","5","0"
"1998-01-31 06:40:00.0","0","0","0","0","0","0","25","2","0","3","0"
"1998-01-31 06:50:00.0","0","0","0","0","0","0","39","2","0","20","0"
"1998-01-31 07:00:00.0","0","0","0","0","0","0","26","2","0","6","0"
"1998-01-31 07:10:00.0","0","0","0","0","0","0","26","2","0","4","0"
"1998-01-31 07:20:00.0","0","0","0","0","0","0","39","3","0","20","0"
"1998-01-31 07:30:00.0","0","0","0","0","0","0","28","3","0","6","0"
"1998-01-31 07:40:00.0","0","0","0","16","0","38","77","5","0","3","0"
"1998-01-31 07:50:00.0","0","0","0","23","0","2","66","7","0","20","0"
"1998-01-31 08:00:00.0","0","0","0","22","0","0","51","9","0","7","0"
"1998-01-31 08:10:00.0","0","0","0","20","0","0","53","12","0","3","0"
"1998-01-31 08:20:00.0","0","0","0","20","0","0","64","12","0","21","0"
"1998-01-31 08:30:00.0","0","0","0","19","0","0","41","3","0","6","0"
"1998-01-31 08:40:00.0","0","0","0","17","0","0","38","3","0","4","0"
"1998-01-31 08:50:00.0","0","0","0","0","0","0","45","0","10","20","0"
"1998-01-31 09:00:00.0","0","0","0","0","0","16","50","0","13","7","0"
"1998-01-31 09:10:00.0","0","0","0","0","0","0","39","6","12","3","0"
"1998-01-31 09:20:00.0","0","0","0","0","0","0","53","7","12","20","0"
"1998-01-31 09:30:00.0","0","0","0","0","0","0","45","10","12","7","0"
"1998-01-31 09:40:00.0","0","0","0","0","0","0","162","9","11","3","125"
"1998-01-31 09:50:00.0","0","0","0","0","0","0","402","10","12","20","349"
"1998-01-31 10:00:00.0","0","0","0","0","0","12","292","3","11","7","246"
"1998-01-31 10:10:00.0","0","0","0","0","0","0","38","0","3","2","23"
"1998-01-31 10:20:00.0","0","0","0","8","0","0","55","0","0","20","16"
"1998-01-31 10:30:00.0","0","0","0","25","0","0","56","0","0","7","16"
"1998-01-31 10:40:00.0","0","0","0","22","0","0","48","1","0","3","10"
"1998-01-31 10:50:00.0","0","0","0","21","0","0","63","0","0","20","13"
"1998-01-31 11:00:00.0","0","0","0","20","0","12","64","0","0","6","16"
"1998-01-31 11:10:00.0","0","0","0","19","0","0","57","0","0","4","22"
"1998-01-31 11:20:00.0","187","0","0","19","0","0","301","6","0","21","0"
"1998-01-31 11:30:00.0","33","0","0","14","0","0","212","15","0","6","0"
"1998-01-31 11:40:00.0","16","0","435","0","0","0","483","10","0","4","0"
"1998-01-31 11:50:00.0","0","0","154","0","0","0","198","8","0","20","0"
"1998-01-31 12:00:00.0","0","0","10","0","0","0","65","3","0","6","0"
"1998-01-31 12:10:00.0","0","0","10","0","0","0","62","4","0","4","0"
"1998-01-31 12:20:00.0","0","0","5","0","0","0","50","3","0","20","0"
"1998-01-31 12:30:00.0","0","0","0","0","0","0","25","0","0","6","0"
"1998-01-31 12:40:00.0","0","0","0","21","0","0","41","0","0","4","0"
"1998-01-31 12:50:00.0","0","0","0","22","0","0","56","0","0","20","0"
"1998-01-31 13:00:00.0","0","0","0","21","0","12","55","0","0","8","0"
"1998-01-31 13:10:00.0","0","0","0","21","0","5","42","0","0","2","0"
"1998-01-31 13:20:00.0","0","0","0","19","0","0","58","5","0","21","0"
"1998-01-31 13:30:00.0","0","0","0","19","0","0","61","18","0","9","0"
"1998-01-31 13:40:00.0","0","0","0","0","0","0","44","20","5","0","0"
"1998-01-31 13:50:00.0","0","0","0","0","0","0","62","14","12","19","0"
"1998-01-31 14:00:00.0","0","0","0","0","0","0","52","11","12","13","0"
"1998-01-31 14:10:00.0","0","0","0","0","0","0","41","10","13","0","0"
"1998-01-31 14:20:00.0","0","0","0","0","0","0","53","10","12","14","0"
"1998-01-31 14:30:00.0","0","0","0","0","0","0","55","10","12","17","0"
"1998-01-31 14:40:00.0","0","0","0","0","0","0","40","10","12","0","0"
"1998-01-31 14:50:00.0","0","0","0","0","0","0","51","10","12","11","0"
"1998-01-31 15:00:00.0","0","0","0","0","0","0","48","1","13","19","0"
"1998-01-31 15:10:00.0","0","0","0","0","0","0","38","8","12","0","0"
"1998-01-31 15:20:00.0","0","0","0","25","0","0","66","2","12","11","0"
"1998-01-31 15:30:00.0","0","336","0","23","0","0","402","0","12","19","0"
"1998-01-31 15:40:00.0","0","465","0","21","0","0","521","2","12","0","0"
"1998-01-31 15:50:00.0","0","26","0","20","0","0","84","0","12","12","0"
"1998-01-31 16:00:00.0","0","24","0","20","0","0","87","1","11","19","0"
"1998-01-31 16:10:00.0","0","294","0","19","0","0","345","7","12","0","0"
"1998-01-31 16:20:00.0","0","373","0","7","0","0","419","0","9","11","0"
"1998-01-31 16:30:00.0","0","3","0","0","0","0","51","10","0","18","0"
"1998-01-31 16:40:00.0","0","0","0","0","0","0","37","17","0","1","0"
"1998-01-31 16:50:00.0","0","0","0","0","0","0","46","18","0","10","0"
"1998-01-31 17:00:00.0","0","0","0","0","0","0","36","0","0","19","0"
"1998-01-31 17:10:00.0","0","0","0","0","0","0","19","0","0","0","0"
"1998-01-31 17:20:00.0","0","0","0","0","0","0","33","6","0","10","0"
"1998-01-31 17:30:00.0","0","0","0","0","0","0","40","4","0","20","0"
"1998-01-31 17:40:00.0","0","0","0","0","0","0","28","9","0","1","0"
"1998-01-31 17:50:00.0","0","0","0","11","0","0","48","10","0","9","0"
"1998-01-31 18:00:00.0","0","0","0","24","0","0","71","11","0","20","0"
"1998-01-31 18:10:00.0","0","0","0","22","0","0","72","18","0","2","0"
"1998-01-31 18:20:00.0","0","0","0","20","0","0","62","19","0","7","0"
"1998-01-31 18:30:00.0","0","0","0","20","0","0","74","22","0","20","0"
"1998-01-31 18:40:00.0","0","0","0","19","0","0","72","33","0","4","0"
"1998-01-31 18:50:00.0","0","0","0","19","0","0","78","38","0","6","0"
"1998-01-31 19:00:00.0","0","0","0","19","0","0","89","38","0","20","0"
"1998-01-31 19:10:00.0","0","0","0","2","0","0","63","38","0","6","0"
"1998-01-31 19:20:00.0","0","0","0","0","0","0","80","36","11","12","0"
"1998-01-31 19:30:00.0","0","0","0","0","0","0","91","41","12","21","0"
"1998-01-31 19:40:00.0","0","0","0","0","0","0","84","38","10","20","0"
"1998-01-31 19:50:00.0","0","0","0","18","0","0","72","21","0","21","0"
"1998-01-31 20:00:00.0","0","0","0","21","0","0","55","3","0","20","0"
"1998-01-31 20:10:00.0","0","0","0","21","0","0","53","3","0","20","0"
"1998-01-31 20:20:00.0","0","0","0","20","0","0","55","5","0","19","0"
"1998-01-31 20:30:00.0","0","0","0","19","0","0","56","7","0","20","0"
"1998-01-31 20:40:00.0","0","0","0","19","0","0","66","18","0","19","0"
"1998-01-31 20:50:00.0","0","0","0","19","0","0","65","18","0","19","0"
"1998-01-31 21:00:00.0","0","0","0","19","0","0","66","19","0","19","0"
"1998-01-31 21:10:00.0","0","0","0","18","0","0","66","18","0","19","0"
"1998-01-31 21:20:00.0","0","0","0","10","0","0","49","10","0","19","0"
"1998-01-31 21:30:00.0","0","0","0","0","0","0","28","11","0","2","0"
"1998-01-31 21:40:00.0","0","0","0","0","0","0","38","10","0","14","0"
"1998-01-31 21:50:00.0","0","0","0","0","0","0","35","2","0","19","0"
"1998-01-31 22:00:00.0","0","0","0","0","0","0","31","2","0","16","0"
"1998-01-31 22:10:00.0","0","0","0","0","0","0","19","2","0","0","0"
"1998-01-31 22:20:00.0","0","0","0","0","0","0","40","8","0","19","0"
"1998-01-31 22:30:00.0","0","0","0","0","0","0","48","16","0","19","0"
"1998-01-31 22:40:00.0","0","0","0","0","0","0","22","6","0","2","0"
"1998-01-31 22:50:00.0","0","0","0","0","0","0","35","7","0","13","0"
"1998-01-31 23:00:00.0","0","0","0","19","0","0","64","6","7","19","0"
"1998-01-31 23:10:00.0","0","0","0","23","0","0","56","5","11","6","0"
"1998-01-31 23:20:00.0","0","0","0","21","0","0","58","5","12","7","0"
"1998-01-31 23:30:00.0","0","0","0","20","0","0","65","5","11","20","0"
"1998-01-31 23:40:00.0","0","0","0","20","0","0","62","8","12","10","0"
"1998-01-31 23:50:00.0","0","0","0","19","0","0","53","8","12","1","0"
"1998-02-01 00:00:00.0","0","0","0","7","0","0","56","5","13","20","0"
"1998-02-01 00:10:00.0","0","0","0","0","0","0","47","5","12","16","0"
"1998-02-01 00:20:00.0","0","0","0","0","0","0","32","5","12","0","0"
"1998-02-01 00:30:00.0","0","0","0","0","0","0","48","5","11","16","0"
"1998-02-01 00:40:00.0","0","0","0","0","0","0","49","6","11","20","0"
"1998-02-01 00:50:00.0","0","0","0","0","0","0","38","22","0","0","0"
"1998-02-01 01:00:00.0","0","0","0","0","0","0","43","18","0","10","0"
"1998-02-01 01:10:00.0","0","0","0","0","0","0","35","2","0","20","0"
"1998-02-01 01:20:00.0","0","0","0","0","0","0","22","2","0","5","0"
"1998-02-01 01:30:00.0","0","0","0","0","0","0","23","2","0","5","0"
"1998-02-01 01:40:00.0","0","0","0","21","0","0","55","2","0","21","0"
"1998-02-01 01:50:00.0","0","0","0","23","0","0","45","2","0","9","0"
"1998-02-01 02:00:00.0","0","0","0","21","0","0","37","2","0","0","0"
"1998-02-01 02:10:00.0","0","0","0","21","0","0","53","2","0","20","0"
"1998-02-01 02:20:00.0","0","0","0","19","0","0","46","2","0","14","0"
"1998-02-01 02:30:00.0","0","0","0","18","0","0","33","2","0","0","0"
"1998-02-01 02:40:00.0","0","0","0","0","0","0","32","2","0","15","0"
"1998-02-01 02:50:00.0","0","0","0","0","0","0","34","2","0","19","0"
"1998-02-01 03:00:00.0","0","0","0","0","0","0","18","2","0","0","0"
"1998-02-01 03:10:00.0","0","0","0","0","0","0","28","2","0","11","0"
"1998-02-01 03:20:00.0","0","0","0","0","0","0","35","2","0","20","0"
"1998-02-01 03:30:00.0","0","0","0","0","0","0","21","4","0","2","0"
"1998-02-01 03:40:00.0","0","0","0","0","0","0","25","2","0","7","0"
"1998-02-01 03:50:00.0","0","0","0","0","0","0","35","2","0","20","0"
"1998-02-01 04:00:00.0","0","0","0","0","0","0","22","2","0","5","0"
"1998-02-01 04:10:00.0","0","0","0","14","0","0","36","2","0","5","0"
"1998-02-01 04:20:00.0","0","0","0","24","0","0","55","2","0","20","0"
"1998-02-01 04:30:00.0","0","0","0","21","0","0","43","2","0","7","0"
"1998-02-01 04:40:00.0","0","0","0","20","0","0","37","2","0","2","0"
"1998-02-01 04:50:00.0","0","0","0","20","0","0","52","2","0","20","0"
"1998-02-01 05:00:00.0","0","0","0","19","0","0","43","2","0","10","0"
"1998-02-01 05:10:00.0","0","0","0","15","0","0","31","2","0","0","0"
"1998-02-01 05:20:00.0","0","0","0","0","0","0","34","2","0","19","0"
"1998-02-01 05:30:00.0","0","0","0","0","0","0","29","2","0","14","0"
"1998-02-01 05:40:00.0","0","0","0","0","0","0","18","2","0","0","0"
"1998-02-01 05:50:00.0","0","0","0","0","0","0","32","2","0","15","0"
"1998-02-01 06:00:00.0","0","0","0","0","0","0","32","3","0","16","0"
"1998-02-01 06:10:00.0","0","0","0","0","0","0","18","2","0","0","0"
"1998-02-01 06:20:00.0","0","0","0","0","0","0","30","2","0","13","0"
"1998-02-01 06:30:00.0","0","0","0","0","0","0","33","2","0","19","0"
"1998-02-01 06:40:00.0","0","0","0","0","0","0","18","2","0","0","0"
"1998-02-01 06:50:00.0","0","0","0","0","0","0","29","2","0","11","0"
"1998-02-01 07:00:00.0","0","0","0","0","0","0","34","2","0","19","0"
"1998-02-01 07:10:00.0","0","0","0","19","0","0","37","2","0","1","0"
"1998-02-01 07:20:00.0","0","0","0","24","0","0","46","2","0","9","0"
"1998-02-01 07:30:00.0","0","0","0","21","0","0","54","2","0","20","0"
"1998-02-01 07:40:00.0","0","0","0","21","0","0","39","3","0","3","0"
"1998-02-01 07:50:00.0","0","0","0","19","0","0","42","5","0","5","0"
"1998-02-01 08:00:00.0","0","0","0","10","0","0","46","5","0","20","0"
"1998-02-01 08:10:00.0","0","0","0","0","0","0","27","5","0","7","0"
"1998-02-01 08:20:00.0","0","0","0","0","0","0","26","8","0","2","0"
"1998-02-01 08:30:00.0","0","0","0","0","0","0","44","11","0","20","0"
"1998-02-01 08:40:00.0","0","0","0","0","0","7","37","8","0","10","0"
"1998-02-01 08:50:00.0","0","0","0","0","0","82","101","6","0","0","0"
"1998-02-01 09:00:00.0","0","0","0","0","0","19","50","0","0","19","0"
"1998-02-01 09:10:00.0","0","0","0","0","0","14","39","0","0","12","0"
"1998-02-01 09:20:00.0","0","0","0","0","0","0","19","4","0","0","0"
"1998-02-01 09:30:00.0","0","0","0","18","0","0","59","10","0","16","0"
"1998-02-01 09:40:00.0","0","0","0","24","0","0","67","8","8","15","0"
"1998-02-01 09:50:00.0","0","0","0","21","0","35","81","0","12","0","0"
"1998-02-01 10:00:00.0","0","0","0","20","0","0","63","4","11","14","0"
"1998-02-01 10:10:00.0","0","0","0","20","0","0","66","5","12","18","0"
"1998-02-01 10:20:00.0","0","0","0","19","0","0","55","10","11","0","0"
"1998-02-01 10:30:00.0","0","0","0","5","0","0","47","10","6","11","0"
"1998-02-01 10:40:00.0","0","0","0","0","0","0","170","5","0","20","136"
"1998-02-01 10:50:00.0","0","0","0","0","0","0","363","2","0","0","350"
"1998-02-01 11:00:00.0","0","0","0","0","0","14","384","2","0","9","349"
"1998-02-01 11:10:00.0","0","0","0","0","0","33","427","2","0","20","345"
"1998-02-01 11:20:00.0","0","0","0","18","0","4","324","0","0","20","187"
"1998-02-01 11:30:00.0","0","0","0","22","0","4","188","0","0","7","13"
"1998-02-01 11:40:00.0","223","0","0","20","0","4","341","0","0","3","13"
"1998-02-01 11:50:00.0","378","0","0","20","0","37","472","0","0","20","10"
"1998-02-01 12:00:00.0","378","0","0","19","0","0","436","4","0","12","11"
"1998-02-01 12:10:00.0","262","0","0","19","0","0","308","0","0","1","11"
"1998-02-01 12:20:00.0","33","0","0","19","0","0","101","0","0","20","26"
"1998-02-01 12:30:00.0","5","0","0","5","0","0","36","0","0","11","2"
"1998-02-01 12:40:00.0","0","0","0","0","0","0","18","0","0","1","0"
"1998-02-01 12:50:00.0","0","0","0","17","0","0","49","0","0","21","0"
"1998-02-01 13:00:00.0","0","0","0","21","0","0","55","0","10","11","0"
"1998-02-01 13:10:00.0","0","0","0","19","0","11","59","2","12","0","0"
"1998-02-01 13:20:00.0","0","252","0","19","0","0","320","5","11","20","0"
"1998-02-01 13:30:00.0","0","217","0","19","0","0","287","10","12","14","0"
"1998-02-01 13:40:00.0","0","81","0","12","0","0","112","2","4","0","0"
"1998-02-01 13:50:00.0","0","380","0","0","0","0","414","0","0","15","0"
"1998-02-01 14:00:00.0","0","4","0","0","0","0","37","0","0","19","0"
"1998-02-01 14:10:00.0","0","0","0","0","0","0","18","0","0","2","0"
"1998-02-01 14:20:00.0","0","0","0","0","0","0","24","0","0","8","0"
"1998-02-01 14:30:00.0","0","0","0","0","0","0","34","0","0","19","0"
"1998-02-01 14:40:00.0","0","0","0","0","0","0","22","0","0","8","0"
"1998-02-01 14:50:00.0","0","0","0","0","0","0","20","0","0","2","0"
"1998-02-01 15:00:00.0","0","0","0","0","0","0","34","0","0","20","0"
"1998-02-01 15:10:00.0","0","0","0","6","0","0","34","1","0","12","0"
"1998-02-01 15:20:00.0","0","0","0","25","0","0","49","10","0","0","0"
"1998-02-01 15:30:00.0","0","0","0","22","0","0","61","10","0","17","0"
"1998-02-01 15:40:00.0","0","0","0","20","0","0","243","6","0","17","193"
"1998-02-01 15:50:00.0","0","0","0","20","0","0","174","5","0","0","138"
"1998-02-01 16:00:00.0","0","0","0","19","0","0","55","1","0","14","16"
"1998-02-01 16:10:00.0","108","0","0","7","0","0","156","0","0","19","16"
"1998-02-01 16:20:00.0","377","0","0","0","0","0","406","0","0","0","14"
"1998-02-01 16:30:00.0","375","0","0","0","0","0","410","0","0","9","11"
"1998-02-01 16:40:00.0","126","0","0","0","0","0","166","0","0","20","8"
"1998-02-01 16:50:00.0","33","0","0","0","0","0","68","10","0","1","11"
"1998-02-01 17:00:00.0","16","0","0","0","0","0","57","3","0","4","19"
"1998-02-01 17:10:00.0","0","0","0","0","0","0","67","18","0","20","16"
"1998-02-01 17:20:00.0","0","0","0","0","0","25","64","5","10","5","0"
"1998-02-01 17:30:00.0","0","0","0","25","0","24","93","13","13","1","0"
"1998-02-01 17:40:00.0","0","0","0","21","0","0","79","9","12","20","0"
"1998-02-01 17:50:00.0","0","0","0","21","0","0","129","20","13","10","0"
"1998-02-01 18:00:00.0","0","0","0","19","0","0","111","25","12","0","0"
"1998-02-01 18:10:00.0","0","0","0","1","0","0","81","31","12","19","0"
"1998-02-01 18:20:00.0","0","0","0","0","0","0","76","35","12","12","0"
"1998-02-01 18:30:00.0","0","0","0","0","0","0","74","33","12","10","0"
"1998-02-01 18:40:00.0","0","0","229","0","0","0","294","25","4","20","0"
"1998-02-01 18:50:00.0","0","0","419","0","0","0","475","21","0","19","0"
"1998-02-01 19:00:00.0","0","0","418","23","0","0","475","21","0","0","0"
"1998-02-01 19:10:00.0","0","0","79","21","0","0","162","9","0","13","0"
"1998-02-01 19:20:00.0","0","0","4","20","0","16","86","14","0","20","0"
"1998-02-01 19:30:00.0","0","0","4","13","0","0","58","10","11","2","0"
"1998-02-01 19:40:00.0","0","0","2","0","0","0","51","9","13","9","0"
"1998-02-01 19:50:00.0","0","0","0","0","0","0","61","12","12","20","0"
"1998-02-01 20:00:00.0","0","0","0","22","0","0","70","19","7","4","0"
"1998-02-01 20:10:00.0","0","0","0","21","0","0","69","24","0","9","0"
"1998-02-01 20:20:00.0","0","0","0","19","0","0","76","24","0","19","0"
"1998-02-01 20:30:00.0","0","0","0","17","0","0","59","22","1","3","0"
"1998-02-01 20:40:00.0","0","0","0","0","0","0","65","24","13","11","0"
"1998-02-01 20:50:00.0","0","0","0","0","0","0","124","23","12","19","0"
"1998-02-01 21:00:00.0","0","0","0","0","0","0","48","15","12","2","0"
